Retailer,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,Southeast,Florida,Miami,Mens Apparel,50,210,10500,5250,0.5,Online
Sports Direct,Southeast,Florida,Miami,Womens Apparel,55,223,12265,7727,0.63,Online
Sports Direct,Southeast,Florida,Miami,Mens Street Footwear,56,270,15120,9072,0.6,Online
Sports Direct,Southeast,Florida,Miami,Mens Athletic Footwear,47,215,10105,4547,0.45,Online
Sports Direct,Southeast,Florida,Miami,Womens Street Footwear,47,203,9541,3721,0.39,Online
Sports Direct,Southeast,Florida,Miami,Womens Athletic Footwear,45,182,8190,3604,0.44,Online
Sports Direct,Southeast,Florida,Miami,Mens Apparel,57,189,10773,5387,0.5,Online
Sports Direct,Southeast,Florida,Miami,Womens Apparel,59,223,13157,8552,0.65,Online
Sports Direct,Southeast,Florida,Miami,Mens Street Footwear,56,244,13664,7925,0.58,Online
Sports Direct,Southeast,Florida,Miami,Mens Athletic Footwear,49,224,10976,5268,0.48,Online
Sports Direct,Southeast,Florida,Miami,Womens Street Footwear,46,224,10304,3812,0.37,Online
Sports Direct,Southeast,Florida,Miami,Womens Athletic Footwear,49,202,9898,4355,0.44,Online
Sports Direct,Southeast,Florida,Miami,Mens Apparel,64,195,12480,6240,0.5,Online
Sports Direct,Southeast,Florida,Miami,Womens Apparel,64,213,13632,8179,0.6,Online
Sports Direct,Southeast,Florida,Miami,Mens Street Footwear,63,323,20349,11395,0.56,Online
Sports Direct,Southeast,Florida,Miami,Mens Athletic Footwear,51,254,12954,6088,0.47,Online
Sports Direct,Southeast,Florida,Miami,Womens Street Footwear,52,248,12896,4772,0.37,Online
Sports Direct,Southeast,Florida,Miami,Womens Athletic Footwear,54,209,11286,4853,0.43,Online
Foot Locker,Southeast,Florida,Miami,Mens Apparel,60,202,12120,5939,0.49,Online
Foot Locker,Southeast,Florida,Miami,Womens Apparel,64,219,14016,8830,0.63,Online
Foot Locker,Southeast,Florida,Miami,Mens Street Footwear,33,131,4323,1945,0.45,Online
Foot Locker,Southeast,Florida,Miami,Mens Athletic Footwear,33,65,2145,858,0.4,Online
Foot Locker,Southeast,Florida,Miami,Womens Street Footwear,24,63,1512,665,0.44,Online
Foot Locker,Southeast,Florida,Miami,Womens Athletic Footwear,29,26,754,339,0.45,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,43,39,1677,755,0.45,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,32,65,2080,1165,0.56,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Street Footwear,32,135,4320,1944,0.45,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,34,38,1292,581,0.45,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Street Footwear,25,56,1400,588,0.42,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,27,20,540,254,0.47,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,41,44,1804,740,0.41,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,34,65,2210,1216,0.55,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Street Footwear,39,116,4524,2262,0.5,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,38,35,1330,532,0.4,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Street Footwear,29,53,1537,692,0.45,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,32,7,224,112,0.5,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,47,19,893,375,0.42,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,38,47,1786,982,0.55,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Street Footwear,36,120,4320,2030,0.47,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,38,28,1064,447,0.42,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Street Footwear,29,26,754,332,0.44,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,32,7,224,112,0.5,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,47,14,658,263,0.4,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,36,53,1908,1145,0.6,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Street Footwear,48,116,5568,2617,0.47,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,44,44,1936,794,0.41,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Street Footwear,37,38,1406,619,0.44,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,36,13,468,229,0.49,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,50,20,1000,410,0.41,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,58,51,2958,1745,0.59,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Street Footwear,44,106,4664,2285,0.49,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,38,49,1862,763,0.41,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Street Footwear,33,47,1551,698,0.45,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,32,45,1440,677,0.47,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,49,45,2205,926,0.42,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,53,81,4293,2404,0.56,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Street Footwear,49,160,7840,3685,0.47,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,42,75,3150,1418,0.45,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Street Footwear,36,63,2268,953,0.42,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,38,51,1938,930,0.48,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,49,58,2842,1165,0.41,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,54,98,5292,2911,0.55,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Street Footwear,47,137,6439,3026,0.47,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,43,87,3741,1534,0.41,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Street Footwear,37,68,2516,1006,0.4,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,33,47,1551,760,0.49,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,42,42,1764,723,0.41,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,46,88,4048,2307,0.57,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Street Footwear,43,113,4859,2332,0.48,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,37,73,2701,1215,0.45,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Street Footwear,24,41,984,394,0.4,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,24,31,744,342,0.46,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,32,34,1088,479,0.44,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,39,52,2028,1156,0.57,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Street Footwear,41,98,4018,1888,0.47,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,34,58,1972,848,0.43,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Street Footwear,32,25,800,336,0.42,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,32,21,672,309,0.46,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,41,19,779,327,0.42,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,49,60,2940,1764,0.6,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Street Footwear,46,91,4186,1967,0.47,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,38,52,1976,790,0.4,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Street Footwear,36,38,1368,547,0.4,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,38,45,1710,838,0.49,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,52,34,1768,743,0.42,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,59,61,3599,2159,0.6,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Street Footwear,50,124,6200,3100,0.5,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,42,77,3234,1455,0.45,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Street Footwear,44,56,2464,1010,0.41,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,44,49,2156,1056,0.49,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Mens Apparel,54,44,2376,974,0.41,Online
Foot Locker,Midwest,Minnesota,Minneapolis,Womens Apparel,54,77,4158,2370,0.57,Online
Kohls,Midwest,Minnesota,Minneapolis,Mens Street Footwear,32,119,3808,2209,0.58,Online
Kohls,Midwest,Minnesota,Minneapolis,Mens Athletic Footwear,43,128,5504,2312,0.42,Online
Kohls,Midwest,Minnesota,Minneapolis,Womens Street Footwear,41,119,4879,2879,0.59,Online
Kohls,Midwest,Minnesota,Minneapolis,Womens Athletic Footwear,44,98,4312,2242,0.52,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,47,77,3619,2714,0.75,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,43,138,5934,2314,0.39,Online
Kohls,Midwest,Montana,Billings,Mens Street Footwear,34,158,5372,3062,0.57,Online
Kohls,Midwest,Montana,Billings,Mens Athletic Footwear,42,123,5166,2325,0.45,Online
Kohls,Midwest,Montana,Billings,Womens Street Footwear,43,122,5246,2990,0.57,Online
Kohls,Midwest,Montana,Billings,Womens Athletic Footwear,44,81,3564,1960,0.55,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,48,59,2832,2039,0.72,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,43,119,5117,1893,0.37,Online
Kohls,Midwest,Montana,Billings,Mens Street Footwear,32,173,5536,3045,0.55,Online
Kohls,Midwest,Montana,Billings,Mens Athletic Footwear,41,115,4715,1933,0.41,Online
Kohls,Midwest,Montana,Billings,Womens Street Footwear,42,128,5376,3064,0.57,Online
Kohls,Midwest,Montana,Billings,Womens Athletic Footwear,44,91,4004,2122,0.53,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,48,60,2880,2045,0.71,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,42,112,4704,1835,0.39,Online
Kohls,Midwest,Montana,Billings,Mens Street Footwear,44,161,7084,4180,0.59,Online
Kohls,Midwest,Montana,Billings,Mens Athletic Footwear,43,101,4343,1954,0.45,Online
Kohls,Midwest,Montana,Billings,Womens Street Footwear,44,120,5280,3168,0.6,Online
Kohls,Midwest,Montana,Billings,Womens Athletic Footwear,36,78,2808,1404,0.5,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,44,56,2464,1823,0.74,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,55,101,5555,2166,0.39,Online
Kohls,Midwest,Montana,Billings,Mens Street Footwear,39,150,5850,3335,0.57,Online
Kohls,Midwest,Montana,Billings,Mens Athletic Footwear,41,106,4346,1912,0.44,Online
Kohls,Midwest,Montana,Billings,Womens Street Footwear,44,111,4884,2686,0.55,Online
Kohls,Midwest,Montana,Billings,Womens Athletic Footwear,38,88,3344,1772,0.53,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,41,61,2501,1851,0.74,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,59,108,6372,2421,0.38,Online
Kohls,Midwest,Montana,Billings,Mens Street Footwear,36,169,6084,3590,0.59,Online
Kohls,Midwest,Montana,Billings,Mens Athletic Footwear,42,147,6174,2531,0.41,Online
Kohls,Midwest,Montana,Billings,Womens Street Footwear,44,165,7260,3993,0.55,Online
Kohls,Midwest,Montana,Billings,Womens Athletic Footwear,38,106,4028,2135,0.53,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,41,75,3075,2276,0.74,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,55,150,8250,2970,0.36,Online
Kohls,Midwest,Montana,Billings,Mens Street Footwear,37,203,7511,4431,0.59,Online
Kohls,Midwest,Montana,Billings,Mens Athletic Footwear,41,156,6396,2750,0.43,Online
Kohls,Midwest,Montana,Billings,Womens Street Footwear,44,143,6292,3712,0.59,Online
Kohls,Midwest,Montana,Billings,Womens Athletic Footwear,36,113,4068,2156,0.53,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,42,124,5208,3646,0.7,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,58,143,8294,2903,0.35,Online
Kohls,Midwest,Montana,Billings,Mens Street Footwear,42,203,8526,4945,0.58,Online
Kohls,Midwest,Montana,Billings,Mens Athletic Footwear,54,188,10152,4365,0.43,Online
Kohls,Midwest,Montana,Billings,Womens Street Footwear,49,130,6370,3758,0.59,Online
Kohls,Midwest,Montana,Billings,Womens Athletic Footwear,41,106,4346,2347,0.54,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,52,106,5512,3858,0.7,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,56,112,6272,2383,0.38,Online
Kohls,Midwest,Montana,Billings,Mens Street Footwear,41,180,7380,4280,0.58,Online
Kohls,Midwest,Montana,Billings,Mens Athletic Footwear,48,156,7488,3295,0.44,Online
Kohls,Midwest,Montana,Billings,Womens Street Footwear,42,117,4914,2752,0.56,Online
Kohls,Midwest,Montana,Billings,Womens Athletic Footwear,41,116,4756,2616,0.55,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,50,100,5000,3650,0.73,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,59,122,7198,2879,0.4,Online
Kohls,Midwest,Montana,Billings,Mens Street Footwear,44,160,7040,3942,0.56,Online
Kohls,Midwest,Montana,Billings,Mens Athletic Footwear,49,160,7840,3371,0.43,Online
Kohls,Midwest,Montana,Billings,Womens Street Footwear,41,116,4756,2711,0.57,Online
Kohls,Midwest,Montana,Billings,Womens Athletic Footwear,44,105,4620,2402,0.52,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,54,98,5292,3969,0.75,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,58,108,6264,2443,0.39,Online
Kohls,Midwest,Montana,Billings,Mens Street Footwear,38,167,6346,3744,0.59,Online
Kohls,Midwest,Montana,Billings,Mens Athletic Footwear,42,173,7266,2979,0.41,Online
Kohls,Midwest,Montana,Billings,Womens Street Footwear,37,123,4551,2594,0.57,Online
Kohls,Midwest,Montana,Billings,Womens Athletic Footwear,39,119,4641,2553,0.55,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,51,113,5763,4265,0.74,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,56,133,7448,2830,0.38,Online
Kohls,Midwest,Montana,Billings,Mens Street Footwear,41,196,8036,4500,0.56,Online
Kohls,Midwest,Montana,Billings,Mens Athletic Footwear,45,182,8190,3522,0.43,Online
Kohls,Midwest,Montana,Billings,Womens Street Footwear,42,133,5586,3352,0.6,Online
Kohls,Midwest,Montana,Billings,Womens Athletic Footwear,43,143,6149,3136,0.51,Online
Kohls,Midwest,Montana,Billings,Mens Apparel,53,120,6360,4643,0.73,Online
Kohls,Midwest,Montana,Billings,Womens Apparel,55,130,7150,2860,0.4,Online
Sports Direct,Midwest,Montana,Billings,Mens Street Footwear,18,210,3780,1890,0.5,Online
Sports Direct,Midwest,Montana,Billings,Mens Athletic Footwear,29,182,5278,2428,0.46,Online
Sports Direct,Midwest,Montana,Billings,Womens Street Footwear,27,130,3510,1580,0.45,Online
Sports Direct,Midwest,Montana,Billings,Womens Athletic Footwear,32,135,4320,2462,0.57,Online
Sports Direct,South,Tennessee,Knoxville,Mens Apparel,39,95,3705,1482,0.4,Online
Sports Direct,South,Tennessee,Knoxville,Womens Apparel,33,125,4125,2681,0.65,Online
Sports Direct,South,Tennessee,Knoxville,Mens Street Footwear,24,169,4056,2028,0.5,Online
Sports Direct,South,Tennessee,Knoxville,Mens Athletic Footwear,33,181,5973,2867,0.48,Online
Sports Direct,South,Tennessee,Knoxville,Womens Street Footwear,32,122,3904,1874,0.48,Online
Sports Direct,South,Tennessee,Knoxville,Womens Athletic Footwear,33,108,3564,2138,0.6,Online
Sports Direct,South,Tennessee,Knoxville,Mens Apparel,37,83,3071,1259,0.41,Online
Sports Direct,South,Tennessee,Knoxville,Womens Apparel,32,133,4256,2724,0.64,Online
Sports Direct,South,Tennessee,Knoxville,Mens Street Footwear,27,189,5103,2603,0.51,Online
Sports Direct,South,Tennessee,Knoxville,Mens Athletic Footwear,37,163,6031,3136,0.52,Online
Sports Direct,South,Tennessee,Knoxville,Womens Street Footwear,28,124,3472,1910,0.55,Online
Sports Direct,South,Tennessee,Knoxville,Womens Athletic Footwear,33,101,3333,2133,0.64,Online
Sports Direct,South,Tennessee,Knoxville,Mens Apparel,39,69,2691,1265,0.47,Online
Sports Direct,South,Tennessee,Knoxville,Womens Apparel,33,111,3663,2418,0.66,Online
Sports Direct,South,Tennessee,Knoxville,Mens Street Footwear,19,169,3211,1606,0.5,Online
Sports Direct,South,Tennessee,Knoxville,Mens Athletic Footwear,24,176,4224,2154,0.51,Online
Sports Direct,South,Tennessee,Knoxville,Womens Street Footwear,19,135,2565,1411,0.55,Online
Sports Direct,South,Tennessee,Knoxville,Womens Athletic Footwear,23,112,2576,1674,0.65,Online
Sports Direct,South,Tennessee,Knoxville,Mens Apparel,28,84,2352,1058,0.45,Online
Sports Direct,South,Tennessee,Knoxville,Womens Apparel,24,161,3864,2628,0.68,Online
Sports Direct,South,Tennessee,Knoxville,Mens Street Footwear,14,189,2646,1323,0.5,Online
Sports Direct,South,Tennessee,Knoxville,Mens Athletic Footwear,23,218,5014,2507,0.5,Online
Sports Direct,South,Tennessee,Knoxville,Womens Street Footwear,19,180,3420,1847,0.54,Online
Sports Direct,South,Tennessee,Knoxville,Womens Athletic Footwear,27,142,3834,2300,0.6,Online
Sports Direct,South,Tennessee,Knoxville,Mens Apparel,41,106,4346,2130,0.49,Online
Sports Direct,South,Tennessee,Knoxville,Womens Apparel,38,202,7676,5143,0.67,Online
Sports Direct,South,Tennessee,Knoxville,Mens Street Footwear,36,217,7812,3984,0.51,Online
Sports Direct,South,Tennessee,Knoxville,Mens Athletic Footwear,42,202,8484,4327,0.51,Online
Sports Direct,South,Tennessee,Knoxville,Womens Street Footwear,36,169,6084,3103,0.51,Online
Sports Direct,South,Tennessee,Knoxville,Womens Athletic Footwear,36,174,6264,3821,0.61,Online
Sports Direct,South,Tennessee,Knoxville,Mens Apparel,43,145,6235,2993,0.48,Online
Sports Direct,South,Tennessee,Knoxville,Womens Apparel,49,236,11564,7517,0.65,Online
Sports Direct,South,Tennessee,Knoxville,Mens Street Footwear,36,215,7740,4412,0.57,Online
Sports Direct,South,Tennessee,Knoxville,Mens Athletic Footwear,43,206,8858,5138,0.58,Online
Sports Direct,South,Tennessee,Knoxville,Womens Street Footwear,36,263,9468,5681,0.6,Online
Sports Direct,South,Tennessee,Knoxville,Womens Athletic Footwear,37,161,5957,3872,0.65,Online
Sports Direct,South,Tennessee,Knoxville,Mens Apparel,43,165,7095,3760,0.53,Online
Sports Direct,South,Tennessee,Knoxville,Womens Apparel,52,223,11596,8117,0.7,Online
Sports Direct,South,Tennessee,Knoxville,Mens Street Footwear,41,233,9553,5445,0.57,Online
Sports Direct,South,Tennessee,Knoxville,Mens Athletic Footwear,54,233,12582,7172,0.57,Online
Sports Direct,South,Tennessee,Knoxville,Womens Street Footwear,46,285,13110,7866,0.6,Online
Sports Direct,South,Tennessee,Knoxville,Womens Athletic Footwear,42,133,5586,3854,0.69,Online
Sports Direct,South,Tennessee,Knoxville,Mens Apparel,49,133,6517,3454,0.53,Online
Sports Direct,South,Tennessee,Knoxville,Womens Apparel,53,181,9593,6811,0.71,Online
Sports Direct,South,Tennessee,Knoxville,Mens Street Footwear,49,182,8918,5351,0.6,Online
Sports Direct,South,Tennessee,Knoxville,Mens Athletic Footwear,47,169,7943,4766,0.6,Online
Sports Direct,South,Tennessee,Knoxville,Womens Street Footwear,54,182,9828,5799,0.59,Online
Sports Direct,South,Tennessee,Knoxville,Womens Athletic Footwear,53,100,5300,3710,0.7,Online
Sports Direct,South,Tennessee,Knoxville,Mens Apparel,47,120,5640,2876,0.51,Online
Sports Direct,South,Tennessee,Knoxville,Womens Apparel,42,163,6846,5066,0.74,Online
Sports Direct,South,Tennessee,Knoxville,Mens Street Footwear,33,173,5709,3254,0.57,Online
Sports Direct,South,Tennessee,Knoxville,Mens Athletic Footwear,32,150,4800,2880,0.6,Online
Sports Direct,South,Tennessee,Knoxville,Womens Street Footwear,36,147,5292,3069,0.58,Online
Sports Direct,South,Tennessee,Knoxville,Womens Athletic Footwear,38,98,3724,2607,0.7,Online
Sports Direct,South,Tennessee,Knoxville,Mens Apparel,32,88,2816,1436,0.51,Online
Sports Direct,South,Tennessee,Knoxville,Womens Apparel,43,131,5633,3999,0.71,Online
Sports Direct,South,Tennessee,Knoxville,Mens Street Footwear,29,196,5684,3183,0.56,Online
Sports Direct,South,Tennessee,Knoxville,Mens Athletic Footwear,29,189,5481,3069,0.56,Online
Sports Direct,South,Tennessee,Knoxville,Womens Street Footwear,50,174,8700,4872,0.56,Online
